id,phase,intel,speaker,cognitive_skills,standard_score
164,pretest,32.91139241,AM1,pattern_c,54
165,posttest,29.36170213,AM1,list_sort_c,91
165,posttest,29.36170213,AM1,flanker_c,69
165,posttest,29.36170213,AM1,card_sort_c,83
165,posttest,29.36170213,AM1,vocab_c,99
165,posttest,29.36170213,AM1,pattern_c,84
165,pretest,16.4556962,AM1,list_sort_c,91
165,pretest,16.4556962,AM1,flanker_c,69
165,pretest,16.4556962,AM1,card_sort_c,83
165,pretest,16.4556962,AM1,vocab_c,99
165,pretest,16.4556962,AM1,pattern_c,84
166,posttest,59.14893617,AM1,list_sort_c,117
166,posttest,59.14893617,AM1,flanker_c,80
166,posttest,59.14893617,AM1,card_sort_c,88
166,posttest,59.14893617,AM1,vocab_c,116
166,posttest,59.14893617,AM1,pattern_c,106
166,pretest,41.7721519,AM1,list_sort_c,117
166,pretest,41.7721519,AM1,flanker_c,80
166,pretest,41.7721519,AM1,card_sort_c,88
166,pretest,41.7721519,AM1,vocab_c,116
166,pretest,41.7721519,AM1,pattern_c,106
167,posttest,48.08510638,AM1,list_sort_c,107
167,posttest,48.08510638,AM1,flanker_c,108
167,posttest,48.08510638,AM1,card_sort_c,113
167,posttest,48.08510638,AM1,vocab_c,125
167,posttest,48.08510638,AM1,pattern_c,107
167,pretest,40.50632911,AM1,list_sort_c,107
167,pretest,40.50632911,AM1,flanker_c,108
167,pretest,40.50632911,AM1,card_sort_c,113
167,pretest,40.50632911,AM1,vocab_c,125
167,pretest,40.50632911,AM1,pattern_c,107
168,posttest,48.93617021,AM1,list_sort_c,91
168,posttest,48.93617021,AM1,flanker_c,75
168,posttest,48.93617021,AM1,card_sort_c,112
168,posttest,48.93617021,AM1,vocab_c,108
168,posttest,48.93617021,AM1,pattern_c,135
168,pretest,30.37974684,AM1,list_sort_c,91
168,pretest,30.37974684,AM1,flanker_c,75
168,pretest,30.37974684,AM1,card_sort_c,112
168,pretest,30.37974684,AM1,vocab_c,108
168,pretest,30.37974684,AM1,pattern_c,135
169,posttest,56.17021277,AM1,list_sort_c,118
169,posttest,56.17021277,AM1,flanker_c,113
169,posttest,56.17021277,AM1,card_sort_c,118
169,posttest,56.17021277,AM1,vocab_c,120
169,posttest,56.17021277,AM1,pattern_c,124
169,pretest,44.30379747,AM1,list_sort_c,118
169,pretest,44.30379747,AM1,flanker_c,113
169,pretest,44.30379747,AM1,card_sort_c,118
169,pretest,44.30379747,AM1,vocab_c,120
169,pretest,44.30379747,AM1,pattern_c,124
170,posttest,54.46808511,AM1,list_sort_c,97
170,posttest,54.46808511,AM1,flanker_c,93
170,posttest,54.46808511,AM1,card_sort_c,115
170,posttest,54.46808511,AM1,vocab_c,117
170,posttest,54.46808511,AM1,pattern_c,115
170,pretest,43.03797468,AM1,list_sort_c,97
170,pretest,43.03797468,AM1,flanker_c,93
170,pretest,43.03797468,AM1,card_sort_c,115
170,pretest,43.03797468,AM1,vocab_c,117
170,pretest,43.03797468,AM1,pattern_c,115
171,posttest,46.80851064,AM1,list_sort_c,102
171,posttest,46.80851064,AM1,flanker_c,87
171,posttest,46.80851064,AM1,card_sort_c,103
171,posttest,46.80851064,AM1,vocab_c,89
171,posttest,46.80851064,AM1,pattern_c,86
171,pretest,45.56962025,AM1,list_sort_c,102
171,pretest,45.56962025,AM1,flanker_c,87
171,pretest,45.56962025,AM1,card_sort_c,103
171,pretest,45.56962025,AM1,vocab_c,89
171,pretest,45.56962025,AM1,pattern_c,86
172,posttest,50.63829787,AM1,list_sort_c,123
172,posttest,50.63829787,AM1,flanker_c,131
172,posttest,50.63829787,AM1,card_sort_c,131
172,posttest,50.63829787,AM1,vocab_c,118
172,posttest,50.63829787,AM1,pattern_c,142
172,pretest,27.84810127,AM1,list_sort_c,123
172,pretest,27.84810127,AM1,flanker_c,131
172,pretest,27.84810127,AM1,card_sort_c,131
172,pretest,27.84810127,AM1,vocab_c,118
172,pretest,27.84810127,AM1,pattern_c,142
182,posttest,57.56302521,PDM10,list_sort_c,96
182,posttest,57.56302521,PDM10,flanker_c,80
182,posttest,57.56302521,PDM10,card_sort_c,94
182,posttest,57.56302521,PDM10,vocab_c,104
182,posttest,57.56302521,PDM10,pattern_c,133
182,pretest,48.10126582,PDM10,list_sort_c,96
182,pretest,48.10126582,PDM10,flanker_c,80
182,pretest,48.10126582,PDM10,card_sort_c,94
182,pretest,48.10126582,PDM10,vocab_c,104
182,pretest,48.10126582,PDM10,pattern_c,133
183,posttest,49.15966387,PDM10,list_sort_c,96
183,posttest,49.15966387,PDM10,flanker_c,101
183,posttest,49.15966387,PDM10,card_sort_c,122
183,posttest,49.15966387,PDM10,vocab_c,110
183,posttest,49.15966387,PDM10,pattern_c,133
183,pretest,53.16455696,PDM10,list_sort_c,96
183,pretest,53.16455696,PDM10,flanker_c,101
183,pretest,53.16455696,PDM10,card_sort_c,122
183,pretest,53.16455696,PDM10,vocab_c,110
183,pretest,53.16455696,PDM10,pattern_c,133
184,posttest,44.11764706,PDM10,list_sort_c,102
184,posttest,44.11764706,PDM10,flanker_c,92
184,posttest,44.11764706,PDM10,card_sort_c,90
184,posttest,44.11764706,PDM10,vocab_c,108
184,posttest,44.11764706,PDM10,pattern_c,119
184,pretest,40.50632911,PDM10,list_sort_c,102
184,pretest,40.50632911,PDM10,flanker_c,92
184,pretest,40.50632911,PDM10,card_sort_c,90
184,pretest,40.50632911,PDM10,vocab_c,108
184,pretest,40.50632911,PDM10,pattern_c,119
185,posttest,65.54621849,PDM10,list_sort_c,96
185,posttest,65.54621849,PDM10,flanker_c,85
185,posttest,65.54621849,PDM10,card_sort_c,123
185,posttest,65.54621849,PDM10,vocab_c,127
185,posttest,65.54621849,PDM10,pattern_c,123
185,pretest,65.82278481,PDM10,list_sort_c,96
185,pretest,65.82278481,PDM10,flanker_c,85
185,pretest,65.82278481,PDM10,card_sort_c,123
185,pretest,65.82278481,PDM10,vocab_c,127
185,pretest,65.82278481,PDM10,pattern_c,123
186,posttest,58.40336134,PDM10,list_sort_c,91
186,posttest,58.40336134,PDM10,flanker_c,103
186,posttest,58.40336134,PDM10,card_sort_c,118
186,posttest,58.40336134,PDM10,vocab_c,125
186,posttest,58.40336134,PDM10,pattern_c,124
186,pretest,59.49367089,PDM10,list_sort_c,91
186,pretest,59.49367089,PDM10,flanker_c,103
186,pretest,59.49367089,PDM10,card_sort_c,118
186,pretest,59.49367089,PDM10,vocab_c,125
186,pretest,59.49367089,PDM10,pattern_c,124
187,posttest,61.34453782,PDM10,list_sort_c,86
187,posttest,61.34453782,PDM10,flanker_c,70
187,posttest,61.34453782,PDM10,card_sort_c,101
187,posttest,61.34453782,PDM10,vocab_c,102
187,posttest,61.34453782,PDM10,pattern_c,130
187,pretest,53.16455696,PDM10,list_sort_c,86
187,pretest,53.16455696,PDM10,flanker_c,70
187,pretest,53.16455696,PDM10,card_sort_c,101
187,pretest,53.16455696,PDM10,vocab_c,102
187,pretest,53.16455696,PDM10,pattern_c,130
188,posttest,60.50420168,PDM10,list_sort_c,107
188,posttest,60.50420168,PDM10,flanker_c,92
188,posttest,60.50420168,PDM10,card_sort_c,118
188,posttest,60.50420168,PDM10,vocab_c,90
188,posttest,60.50420168,PDM10,pattern_c,102
188,pretest,50.63291139,PDM10,list_sort_c,107
188,pretest,50.63291139,PDM10,flanker_c,92
188,pretest,50.63291139,PDM10,card_sort_c,118
188,pretest,50.63291139,PDM10,vocab_c,90
188,pretest,50.63291139,PDM10,pattern_c,102
189,posttest,65.96638655,PDM10,list_sort_c,124
189,posttest,65.96638655,PDM10,flanker_c,87
189,posttest,65.96638655,PDM10,card_sort_c,114
189,posttest,65.96638655,PDM10,vocab_c,123
189,posttest,65.96638655,PDM10,pattern_c,81
189,pretest,48.10126582,PDM10,list_sort_c,124
189,pretest,48.10126582,PDM10,flanker_c,87
189,pretest,48.10126582,PDM10,card_sort_c,114
189,pretest,48.10126582,PDM10,vocab_c,123
189,pretest,48.10126582,PDM10,pattern_c,81
220,posttest,86.97478992,ALSM1,list_sort_c,107
220,posttest,86.97478992,ALSM1,flanker_c,96
220,posttest,86.97478992,ALSM1,card_sort_c,112
220,posttest,86.97478992,ALSM1,vocab_c,112
220,posttest,86.97478992,ALSM1,pattern_c,123
220,pretest,79.74683544,ALSM1,list_sort_c,107
220,pretest,79.74683544,ALSM1,flanker_c,96
220,pretest,79.74683544,ALSM1,card_sort_c,112
220,pretest,79.74683544,ALSM1,vocab_c,112
220,pretest,79.74683544,ALSM1,pattern_c,123
221,posttest,80.67226891,ALSM1,list_sort_c,107
221,posttest,80.67226891,ALSM1,flanker_c,80
221,posttest,80.67226891,ALSM1,card_sort_c,78
221,posttest,80.67226891,ALSM1,vocab_c,78
221,posttest,80.67226891,ALSM1,pattern_c,68
221,pretest,67.08860759,ALSM1,list_sort_c,107
221,pretest,67.08860759,ALSM1,flanker_c,80
221,pretest,67.08860759,ALSM1,card_sort_c,78
221,pretest,67.08860759,ALSM1,vocab_c,78
221,pretest,67.08860759,ALSM1,pattern_c,68
222,posttest,82.77310924,ALSM1,list_sort_c,107
222,posttest,82.77310924,ALSM1,flanker_c,74
222,posttest,82.77310924,ALSM1,card_sort_c,83
222,posttest,82.77310924,ALSM1,vocab_c,83
222,posttest,82.77310924,ALSM1,pattern_c,117
222,pretest,74.6835443,ALSM1,list_sort_c,107
222,pretest,74.6835443,ALSM1,flanker_c,74
222,pretest,74.6835443,ALSM1,card_sort_c,83
222,pretest,74.6835443,ALSM1,vocab_c,83
222,pretest,74.6835443,ALSM1,pattern_c,117
223,posttest,88.23529412,ALSM1,list_sort_c,123
223,posttest,88.23529412,ALSM1,flanker_c,96
223,posttest,88.23529412,ALSM1,card_sort_c,105
223,posttest,88.23529412,ALSM1,vocab_c,105
223,posttest,88.23529412,ALSM1,pattern_c,117
223,pretest,78.48101266,ALSM1,list_sort_c,123
223,pretest,78.48101266,ALSM1,flanker_c,96
223,pretest,78.48101266,ALSM1,card_sort_c,105
223,pretest,78.48101266,ALSM1,vocab_c,105
223,pretest,78.48101266,ALSM1,pattern_c,117
224,posttest,82.77310924,ALSM1,list_sort_c,91
224,posttest,82.77310924,ALSM1,flanker_c,87
224,posttest,82.77310924,ALSM1,card_sort_c,102
224,posttest,82.77310924,ALSM1,vocab_c,102
224,posttest,82.77310924,ALSM1,pattern_c,119
224,pretest,73.41772152,ALSM1,list_sort_c,91
224,pretest,73.41772152,ALSM1,flanker_c,87
224,pretest,73.41772152,ALSM1,card_sort_c,102
224,pretest,73.41772152,ALSM1,vocab_c,102
224,pretest,73.41772152,ALSM1,pattern_c,119
225,posttest,83.61344538,ALSM1,list_sort_c,91
225,posttest,83.61344538,ALSM1,flanker_c,96
225,posttest,83.61344538,ALSM1,card_sort_c,95
225,posttest,83.61344538,ALSM1,vocab_c,95
225,posttest,83.61344538,ALSM1,pattern_c,101
225,pretest,81.01265823,ALSM1,list_sort_c,91
225,pretest,81.01265823,ALSM1,flanker_c,96
225,pretest,81.01265823,ALSM1,card_sort_c,95
225,pretest,81.01265823,ALSM1,vocab_c,95
225,pretest,81.01265823,ALSM1,pattern_c,101
226,posttest,81.51260504,ALSM1,list_sort_c,107
226,posttest,81.51260504,ALSM1,flanker_c,114
226,posttest,81.51260504,ALSM1,card_sort_c,84
226,posttest,81.51260504,ALSM1,vocab_c,84
226,posttest,81.51260504,ALSM1,pattern_c,80
226,pretest,75.94936709,ALSM1,list_sort_c,107
226,pretest,75.94936709,ALSM1,flanker_c,114
226,pretest,75.94936709,ALSM1,card_sort_c,84
226,pretest,75.94936709,ALSM1,vocab_c,84
226,pretest,75.94936709,ALSM1,pattern_c,80
227,posttest,85.71428571,ALSM1,list_sort_c,96
227,posttest,85.71428571,ALSM1,flanker_c,97
227,posttest,85.71428571,ALSM1,card_sort_c,118
227,posttest,85.71428571,ALSM1,vocab_c,118
227,posttest,85.71428571,ALSM1,pattern_c,118
227,pretest,81.01265823,ALSM1,list_sort_c,96
227,pretest,81.01265823,ALSM1,flanker_c,97
227,pretest,81.01265823,ALSM1,card_sort_c,118
227,pretest,81.01265823,ALSM1,vocab_c,118
227,pretest,81.01265823,ALSM1,pattern_c,118
228,posttest,90.75630252,ALSM1,list_sort_c,102
228,posttest,90.75630252,ALSM1,flanker_c,75
228,posttest,90.75630252,ALSM1,card_sort_c,118
228,posttest,90.75630252,ALSM1,vocab_c,118
228,posttest,90.75630252,ALSM1,pattern_c,107
228,pretest,77.21518987,ALSM1,list_sort_c,102
228,pretest,77.21518987,ALSM1,flanker_c,75
228,pretest,77.21518987,ALSM1,card_sort_c,118
228,pretest,77.21518987,ALSM1,vocab_c,118
228,pretest,77.21518987,ALSM1,pattern_c,107
229,posttest,86.97478992,ALSM1,list_sort_c,112
229,posttest,86.97478992,ALSM1,flanker_c,96
229,posttest,86.97478992,ALSM1,card_sort_c,100
229,posttest,86.97478992,ALSM1,vocab_c,100
229,posttest,86.97478992,ALSM1,pattern_c,128
229,pretest,78.48101266,ALSM1,list_sort_c,112
229,pretest,78.48101266,ALSM1,flanker_c,96
229,pretest,78.48101266,ALSM1,card_sort_c,100
229,pretest,78.48101266,ALSM1,vocab_c,100
229,pretest,78.48101266,ALSM1,pattern_c,128
230,posttest,86.13445378,ALSM1,list_sort_c,
230,posttest,86.13445378,ALSM1,flanker_c,91
230,posttest,86.13445378,ALSM1,card_sort_c,106
230,posttest,86.13445378,ALSM1,vocab_c,106
230,posttest,86.13445378,ALSM1,pattern_c,134
230,pretest,79.74683544,ALSM1,list_sort_c,
230,pretest,79.74683544,ALSM1,flanker_c,91
230,pretest,79.74683544,ALSM1,card_sort_c,106
230,pretest,79.74683544,ALSM1,vocab_c,106
230,pretest,79.74683544,ALSM1,pattern_c,134
231,posttest,86.97478992,ALSM1,list_sort_c,91
231,posttest,86.97478992,ALSM1,flanker_c,86
231,posttest,86.97478992,ALSM1,card_sort_c,96
231,posttest,86.97478992,ALSM1,vocab_c,96
231,posttest,86.97478992,ALSM1,pattern_c,107
231,pretest,82.27848101,ALSM1,list_sort_c,91
231,pretest,82.27848101,ALSM1,flanker_c,86
231,pretest,82.27848101,ALSM1,card_sort_c,96
231,pretest,82.27848101,ALSM1,vocab_c,96
231,pretest,82.27848101,ALSM1,pattern_c,107
233,posttest,86.97478992,ALSM1,list_sort_c,88
233,posttest,86.97478992,ALSM1,flanker_c,95
233,posttest,86.97478992,ALSM1,card_sort_c,108
233,posttest,86.97478992,ALSM1,vocab_c,108
233,posttest,86.97478992,ALSM1,pattern_c,89
233,pretest,87.34177215,ALSM1,list_sort_c,88
233,pretest,87.34177215,ALSM1,flanker_c,95
233,pretest,87.34177215,ALSM1,card_sort_c,108
233,pretest,87.34177215,ALSM1,vocab_c,108
233,pretest,87.34177215,ALSM1,pattern_c,89
234,posttest,76.8907563,ALSM1,list_sort_c,134
234,posttest,76.8907563,ALSM1,flanker_c,86
234,posttest,76.8907563,ALSM1,card_sort_c,107
234,posttest,76.8907563,ALSM1,vocab_c,107
234,posttest,76.8907563,ALSM1,pattern_c,129
234,pretest,74.6835443,ALSM1,list_sort_c,134
234,pretest,74.6835443,ALSM1,flanker_c,86
234,pretest,74.6835443,ALSM1,card_sort_c,107
234,pretest,74.6835443,ALSM1,vocab_c,107
234,pretest,74.6835443,ALSM1,pattern_c,129
235,posttest,88.23529412,ALSM1,list_sort_c,123
235,posttest,88.23529412,ALSM1,flanker_c,109
235,posttest,88.23529412,ALSM1,card_sort_c,131
235,posttest,88.23529412,ALSM1,vocab_c,131
235,posttest,88.23529412,ALSM1,pattern_c,136
235,pretest,78.48101266,ALSM1,list_sort_c,123
235,pretest,78.48101266,ALSM1,flanker_c,109
235,pretest,78.48101266,ALSM1,card_sort_c,131
235,pretest,78.48101266,ALSM1,vocab_c,131
235,pretest,78.48101266,ALSM1,pattern_c,136
236,posttest,84.87394958,ALSM1,list_sort_c,107
236,posttest,84.87394958,ALSM1,flanker_c,102
236,posttest,84.87394958,ALSM1,card_sort_c,78
236,posttest,84.87394958,ALSM1,vocab_c,78
236,posttest,84.87394958,ALSM1,pattern_c,90
236,pretest,84.81012658,ALSM1,list_sort_c,107
236,pretest,84.81012658,ALSM1,flanker_c,102
236,pretest,84.81012658,ALSM1,card_sort_c,78
236,pretest,84.81012658,ALSM1,vocab_c,78
236,pretest,84.81012658,ALSM1,pattern_c,90
237,posttest,84.03361345,ALSM1,list_sort_c,123
237,posttest,84.03361345,ALSM1,flanker_c,85
237,posttest,84.03361345,ALSM1,card_sort_c,83
237,posttest,84.03361345,ALSM1,vocab_c,83
237,posttest,84.03361345,ALSM1,pattern_c,128
237,pretest,70.88607595,ALSM1,list_sort_c,123
237,pretest,70.88607595,ALSM1,flanker_c,85
237,pretest,70.88607595,ALSM1,card_sort_c,83
237,pretest,70.88607595,ALSM1,vocab_c,83
237,pretest,70.88607595,ALSM1,pattern_c,128
238,posttest,77.73109244,ALSM1,list_sort_c,96
238,posttest,77.73109244,ALSM1,flanker_c,91
238,posttest,77.73109244,ALSM1,card_sort_c,117
238,posttest,77.73109244,ALSM1,vocab_c,117
238,posttest,77.73109244,ALSM1,pattern_c,101
238,pretest,73.41772152,ALSM1,list_sort_c,96
238,pretest,73.41772152,ALSM1,flanker_c,91
238,pretest,73.41772152,ALSM1,card_sort_c,117
238,pretest,73.41772152,ALSM1,vocab_c,117
238,pretest,73.41772152,ALSM1,pattern_c,101
239,posttest,78.57142857,ALSM1,list_sort_c,80
239,posttest,78.57142857,ALSM1,flanker_c,85
239,posttest,78.57142857,ALSM1,card_sort_c,111
239,posttest,78.57142857,ALSM1,vocab_c,111
239,posttest,78.57142857,ALSM1,pattern_c,106
239,pretest,70.88607595,ALSM1,list_sort_c,80
239,pretest,70.88607595,ALSM1,flanker_c,85
239,pretest,70.88607595,ALSM1,card_sort_c,111
239,pretest,70.88607595,ALSM1,vocab_c,111
239,pretest,70.88607595,ALSM1,pattern_c,106
240,posttest,81.93277311,ALSM1,list_sort_c,128
240,posttest,81.93277311,ALSM1,flanker_c,91
240,posttest,81.93277311,ALSM1,card_sort_c,123
240,posttest,81.93277311,ALSM1,vocab_c,123
240,posttest,81.93277311,ALSM1,pattern_c,106
240,pretest,70.88607595,ALSM1,list_sort_c,128
240,pretest,70.88607595,ALSM1,flanker_c,91
240,pretest,70.88607595,ALSM1,card_sort_c,123
240,pretest,70.88607595,ALSM1,vocab_c,123
240,pretest,70.88607595,ALSM1,pattern_c,106
241,posttest,81.51260504,ALSM1,list_sort_c,96
241,posttest,81.51260504,ALSM1,flanker_c,102
241,posttest,81.51260504,ALSM1,card_sort_c,101
241,posttest,81.51260504,ALSM1,vocab_c,101
241,posttest,81.51260504,ALSM1,pattern_c,118
241,pretest,82.27848101,ALSM1,list_sort_c,96
241,pretest,82.27848101,ALSM1,flanker_c,102
241,pretest,82.27848101,ALSM1,card_sort_c,101
241,pretest,82.27848101,ALSM1,vocab_c,101
241,pretest,82.27848101,ALSM1,pattern_c,118
242,posttest,80.67226891,ALSM1,list_sort_c,86
242,posttest,80.67226891,ALSM1,flanker_c,80
242,posttest,80.67226891,ALSM1,card_sort_c,100
242,posttest,80.67226891,ALSM1,vocab_c,100
242,posttest,80.67226891,ALSM1,pattern_c,101
242,pretest,75.94936709,ALSM1,list_sort_c,86
242,pretest,75.94936709,ALSM1,flanker_c,80
242,pretest,75.94936709,ALSM1,card_sort_c,100
242,pretest,75.94936709,ALSM1,vocab_c,100
242,pretest,75.94936709,ALSM1,pattern_c,101
243,posttest,81.51260504,ALSM1,list_sort_c,96
243,posttest,81.51260504,ALSM1,flanker_c,129
243,posttest,81.51260504,ALSM1,card_sort_c,112
243,posttest,81.51260504,ALSM1,vocab_c,112
243,posttest,81.51260504,ALSM1,pattern_c,96
243,pretest,77.21518987,ALSM1,list_sort_c,96
243,pretest,77.21518987,ALSM1,flanker_c,129
243,pretest,77.21518987,ALSM1,card_sort_c,112
243,pretest,77.21518987,ALSM1,vocab_c,112
243,pretest,77.21518987,ALSM1,pattern_c,96
244,posttest,84.87394958,ALSM1,list_sort_c,101
244,posttest,84.87394958,ALSM1,flanker_c,96
244,posttest,84.87394958,ALSM1,card_sort_c,117
244,posttest,84.87394958,ALSM1,vocab_c,117
244,posttest,84.87394958,ALSM1,pattern_c,133
244,pretest,67.08860759,ALSM1,list_sort_c,101
244,pretest,67.08860759,ALSM1,flanker_c,96
244,pretest,67.08860759,ALSM1,card_sort_c,117
244,pretest,67.08860759,ALSM1,vocab_c,117
244,pretest,67.08860759,ALSM1,pattern_c,133
270,posttest,85.29411765,ALSM1,list_sort_c,107
270,posttest,85.29411765,ALSM1,flanker_c,92
270,posttest,85.29411765,ALSM1,card_sort_c,113
270,posttest,85.29411765,ALSM1,vocab_c,119
270,posttest,85.29411765,ALSM1,pattern_c,102
270,pretest,73.41772152,ALSM1,list_sort_c,107
270,pretest,73.41772152,ALSM1,flanker_c,92
270,pretest,73.41772152,ALSM1,card_sort_c,113
270,pretest,73.41772152,ALSM1,vocab_c,119
270,pretest,73.41772152,ALSM1,pattern_c,102
271,posttest,91.59663866,ALSM1,list_sort_c,107
271,posttest,91.59663866,ALSM1,flanker_c,81
271,posttest,91.59663866,ALSM1,card_sort_c,85
271,posttest,91.59663866,ALSM1,vocab_c,113
271,posttest,91.59663866,ALSM1,pattern_c,130
271,pretest,86.07594937,ALSM1,list_sort_c,107
271,pretest,86.07594937,ALSM1,flanker_c,81
271,pretest,86.07594937,ALSM1,card_sort_c,85
271,pretest,86.07594937,ALSM1,vocab_c,113
271,pretest,86.07594937,ALSM1,pattern_c,130
272,posttest,90.33613445,ALSM1,list_sort_c,97
272,posttest,90.33613445,ALSM1,flanker_c,76
272,posttest,90.33613445,ALSM1,card_sort_c,91
272,posttest,90.33613445,ALSM1,vocab_c,113
272,posttest,90.33613445,ALSM1,pattern_c,86
272,pretest,86.07594937,ALSM1,list_sort_c,97
272,pretest,86.07594937,ALSM1,flanker_c,76
272,pretest,86.07594937,ALSM1,card_sort_c,91
272,pretest,86.07594937,ALSM1,vocab_c,113
272,pretest,86.07594937,ALSM1,pattern_c,86
273,posttest,81.09243697,ALSM1,list_sort_c,112
273,posttest,81.09243697,ALSM1,flanker_c,80
273,posttest,81.09243697,ALSM1,card_sort_c,95
273,posttest,81.09243697,ALSM1,vocab_c,97
273,posttest,81.09243697,ALSM1,pattern_c,124
273,pretest,73.41772152,ALSM1,list_sort_c,112
273,pretest,73.41772152,ALSM1,flanker_c,80
273,pretest,73.41772152,ALSM1,card_sort_c,95
273,pretest,73.41772152,ALSM1,vocab_c,97
273,pretest,73.41772152,ALSM1,pattern_c,124
274,posttest,82.35294118,ALSM1,list_sort_c,96
274,posttest,82.35294118,ALSM1,flanker_c,96
274,posttest,82.35294118,ALSM1,card_sort_c,105
274,posttest,82.35294118,ALSM1,vocab_c,93
274,posttest,82.35294118,ALSM1,pattern_c,100
274,pretest,69.62025316,ALSM1,list_sort_c,96
274,pretest,69.62025316,ALSM1,flanker_c,96
274,pretest,69.62025316,ALSM1,card_sort_c,105
274,pretest,69.62025316,ALSM1,vocab_c,93
274,pretest,69.62025316,ALSM1,pattern_c,100
275,posttest,82.77310924,ALSM1,list_sort_c,96
275,posttest,82.77310924,ALSM1,flanker_c,97
275,posttest,82.77310924,ALSM1,card_sort_c,112
275,posttest,82.77310924,ALSM1,vocab_c,114
275,posttest,82.77310924,ALSM1,pattern_c,124
275,pretest,77.21518987,ALSM1,list_sort_c,96
275,pretest,77.21518987,ALSM1,flanker_c,97
275,pretest,77.21518987,ALSM1,card_sort_c,112
275,pretest,77.21518987,ALSM1,vocab_c,114
275,pretest,77.21518987,ALSM1,pattern_c,124
276,posttest,91.59663866,ALSM1,list_sort_c,102
276,posttest,91.59663866,ALSM1,flanker_c,65
276,posttest,91.59663866,ALSM1,card_sort_c,85
276,posttest,91.59663866,ALSM1,vocab_c,95
276,posttest,91.59663866,ALSM1,pattern_c,80
276,pretest,84.81012658,ALSM1,list_sort_c,102
276,pretest,84.81012658,ALSM1,flanker_c,65
276,pretest,84.81012658,ALSM1,card_sort_c,85
276,pretest,84.81012658,ALSM1,vocab_c,95
276,pretest,84.81012658,ALSM1,pattern_c,80
277,posttest,87.81512605,ALSM1,list_sort_c,86
277,posttest,87.81512605,ALSM1,flanker_c,103
277,posttest,87.81512605,ALSM1,card_sort_c,125
277,posttest,87.81512605,ALSM1,vocab_c,118
277,posttest,87.81512605,ALSM1,pattern_c,136
277,pretest,82.27848101,ALSM1,list_sort_c,86
277,pretest,82.27848101,ALSM1,flanker_c,103
277,pretest,82.27848101,ALSM1,card_sort_c,125
277,pretest,82.27848101,ALSM1,vocab_c,118
277,pretest,82.27848101,ALSM1,pattern_c,136
278,posttest,88.23529412,ALSM1,list_sort_c,107
278,posttest,88.23529412,ALSM1,flanker_c,129
278,posttest,88.23529412,ALSM1,card_sort_c,124
278,posttest,88.23529412,ALSM1,vocab_c,120
278,posttest,88.23529412,ALSM1,pattern_c,129
278,pretest,84.81012658,ALSM1,list_sort_c,107
278,pretest,84.81012658,ALSM1,flanker_c,129
278,pretest,84.81012658,ALSM1,card_sort_c,124
278,pretest,84.81012658,ALSM1,vocab_c,120
278,pretest,84.81012658,ALSM1,pattern_c,129
279,posttest,84.45378151,ALSM1,list_sort_c,107
279,posttest,84.45378151,ALSM1,flanker_c,92
279,posttest,84.45378151,ALSM1,card_sort_c,90
279,posttest,84.45378151,ALSM1,vocab_c,119
279,posttest,84.45378151,ALSM1,pattern_c,107
279,pretest,86.07594937,ALSM1,list_sort_c,107
279,pretest,86.07594937,ALSM1,flanker_c,92
279,pretest,86.07594937,ALSM1,card_sort_c,90
279,pretest,86.07594937,ALSM1,vocab_c,119
279,pretest,86.07594937,ALSM1,pattern_c,107
280,posttest,83.19327731,ALSM1,list_sort_c,107
280,posttest,83.19327731,ALSM1,flanker_c,117
280,posttest,83.19327731,ALSM1,card_sort_c,122
280,posttest,83.19327731,ALSM1,vocab_c,93
280,posttest,83.19327731,ALSM1,pattern_c,117
280,pretest,77.21518987,ALSM1,list_sort_c,107
280,pretest,77.21518987,ALSM1,flanker_c,117
280,pretest,77.21518987,ALSM1,card_sort_c,122
280,pretest,77.21518987,ALSM1,vocab_c,93
280,pretest,77.21518987,ALSM1,pattern_c,117
